instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,hr
15688,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259,,20
15689,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296,,21
15690,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202,,22
15691,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.58,0,27,136,163,,23
15692,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154,,0
15693,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117,,1
15694,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132,,2
15695,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41,,3
15696,2012-10-21,4,1,10,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21,,4
15697,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10,,5
15698,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0,8,18,26,,6
15699,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0,13,43,56,,7
15700,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.67,0,39,104,143,,8
15701,2012-10-21,4,1,10,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,,9
15702,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,,10
15703,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,,11
15704,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,,12
15705,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,,13
15706,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640,,14
15707,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,,15
15708,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,,16
15709,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,,17
15710,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413,,18
15711,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,,19
15712,2012-10-21,4,1,10,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195,,20
15713,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,,21
15714,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0,18,95,113,,22
15715,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0,7,59,66,,23
15716,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0,3,28,31,,0
15717,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.71,0,0,11,11,,1
15718,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.71,0,1,4,5,,2
15719,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0,1,5,6,,3
15720,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0,1,6,7,,4
15721,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,,5
15722,2012-10-22,4,1,10,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,,6
15723,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,,7
15724,2012-10-22,4,1,10,0,1,1,1,0.44,0.4394,0.67,0,32,696,728,,8
15725,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,,9
15726,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.55,0,51,161,212,,10
15727,2012-10-22,4,1,10,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211,,11
15728,2012-10-22,4,1,10,0,1,1,1,0.58,0.5455,0.35,0,52,231,283,,12
15729,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,,13
15730,2012-10-22,4,1,10,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282,,14
15731,2012-10-22,4,1,10,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,,15
15732,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524,,16
15733,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922,,17
15734,2012-10-22,4,1,10,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,,18
15735,2012-10-22,4,1,10,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514,,19
15736,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403,,20
15737,2012-10-22,4,1,10,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,,21
15738,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183,,22
15739,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163,,23
15740,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,,0
15741,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17,,1
15742,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7,,2
15743,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1,,3
15744,2012-10-23,4,1,10,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,,4
15745,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,,5
15746,2012-10-23,4,1,10,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,,6
15747,2012-10-23,4,1,10,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,,7
15748,2012-10-23,4,1,10,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,,8
15749,2012-10-23,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,,9
15750,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.6,0,50,171,221,,10
15751,2012-10-23,4,1,10,0,2,1,1,0.6,0.6212,0.53,0,52,201,253,,11
15752,2012-10-23,4,1,10,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,,12
15753,2012-10-23,4,1,10,0,2,1,2,0.64,0.6212,0.44,0,59,244,303,,13
15754,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,,14
15755,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346,,15
15756,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.44,0.0896,108,433,541,,16
15757,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0,67,871,938,,17
15758,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.53,0.0896,64,762,826,,18
15759,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482,,19
15760,2012-10-23,4,1,10,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379,,20
15761,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0,35,260,295,,21
15762,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194,,22
15763,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111,,23
15764,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46,,0
15765,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0,4,23,27,,1
15766,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0,0,6,6,,2
15767,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4,,3
15768,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6,,4
15769,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.82,0,1,52,53,,5
15770,2012-10-24,4,1,10,0,3,1,1,0.48,0.4697,0.82,0.1045,11,162,173,,6
15771,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,,7
15772,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,,8
15773,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,,9
15774,2012-10-24,4,1,10,0,3,1,2,0.54,0.5152,0.73,0,29,142,171,,10
15775,2012-10-24,4,1,10,0,3,1,1,0.58,0.5455,0.64,0,47,189,236,,11
15776,2012-10-24,4,1,10,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,,12
15777,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.54,0,65,241,306,,13
15778,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,,14
15779,2012-10-24,4,1,10,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,,15
15780,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,,16
15781,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.47,0,87,876,963,,17
15782,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.44,0,63,795,858,,18
15783,2012-10-24,4,1,10,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,,19
15784,2012-10-24,4,1,10,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,,20
15785,2012-10-24,4,1,10,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313,,21
15786,2012-10-24,4,1,10,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238,,22
15787,2012-10-24,4,1,10,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111,123,,23
15788,2012-10-25,4,1,10,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76,,0
15789,2012-10-25,4,1,10,0,4,1,1,0.58,0.5455,0.68,0,6,22,28,,1
15790,2012-10-25,4,1,10,0,4,1,1,0.54,0.5152,0.77,0,3,15,18,,2
15791,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8,,3
15792,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1045,1,4,5,,4
15793,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55,,5
15794,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.194,3,168,171,,6
15795,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495,,7
15796,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,,8
15797,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,,9
15798,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225,,10
15799,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,,11
15800,2012-10-25,4,1,10,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319,,12
15801,2012-10-25,4,1,10,0,4,1,2,0.56,0.5303,0.78,0,49,264,313,,13
15802,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.73,0.1343,71,214,285,,14
15803,2012-10-25,4,1,10,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305,,15
15804,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.69,0.1642,92,407,499,,16
15805,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886,,17
15806,2012-10-25,4,1,10,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809,,18
15807,2012-10-25,4,1,10,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542,,19
15808,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,,20
15809,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271,,21
15810,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.0896,22,185,207,,22
15811,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1343,13,122,135,,23
15812,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.77,0,6,65,71,,0
15813,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36,,1
15814,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,4,15,19,,2
15815,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,,3
15816,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1642,1,4,5,,4
15817,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,3,47,50,,5
15818,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.0896,2,142,144,,6
15819,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,,7
15820,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,,8
15821,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,56,347,403,,9
15822,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,,10
15823,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1642,68,222,290,,11
15824,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392,,12
15825,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.68,0.1343,77,260,337,,13
15826,2012-10-26,4,1,10,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351,,14
15827,2012-10-26,4,1,10,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448,,15
15828,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582,,16
15829,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817,,17
15830,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1343,81,584,665,,18
15831,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,72,399,471,,19
15832,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311,,20
15833,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,,21
15834,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.83,0.1343,37,180,217,,22
15835,2012-10-26,4,1,10,0,5,1,1,0.52,0.5,0.83,0.1642,19,159,178,,23
15836,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,,0
15837,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146,,1
15838,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.194,19,71,90,,2
15839,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26,,3
15840,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1642,1,12,13,,4
15841,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,,5
15842,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2,29,31,,6
15843,2012-10-27,4,1,10,0,6,0,1,0.48,0.4697,0.83,0.194,7,79,86,,7
15844,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,,8
15845,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328,,9
15846,2012-10-27,4,1,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479,,10
15847,2012-10-27,4,1,10,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585,,11
15848,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668,,12
15849,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.43,0.2537,310,450,760,,13
15850,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425,750,,14
15851,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,,15
15852,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,257,355,612,,16
15853,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,248,370,618,,17
15854,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,138,318,456,,18
15855,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,67,233,300,,19
15856,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,58,238,296,,20
15857,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,49,160,209,,21
15858,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2537,41,116,157,,22
15859,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.68,0.3881,31,136,167,,23
15860,2012-10-28,4,1,10,0,0,0,3,0.52,0.5,0.68,0.2985,20,97,117,,0
15861,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.72,0.2836,22,111,133,,1
15862,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.68,0.2985,17,99,116,,2
15863,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.3284,18,61,79,,3
15864,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.3582,1,19,20,,4
15865,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.2985,6,22,28,,5
15866,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.3284,7,32,39,,6
15867,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.2985,17,48,65,,7
15868,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.5522,55,118,173,,8
15869,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.55,0.4179,124,206,330,,9
15870,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.51,0.4179,120,314,434,,10
15871,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.51,0.3881,110,352,462,,11
15872,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.59,0.4925,118,373,491,,12
15873,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.59,0.4179,75,316,391,,13
15874,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.4478,98,304,402,,14
15875,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.4925,76,225,301,,15
15876,2012-10-28,4,1,10,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293,,16
15877,2012-10-28,4,1,10,0,0,0,3,0.46,0.4545,0.77,0.5224,37,188,225,,17
15878,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.4925,18,136,154,,18
15879,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.3582,7,47,54,,19
15880,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.4627,4,51,55,,20
15881,2012-10-28,4,1,10,0,0,0,3,0.44,0.4394,0.88,0.4179,2,44,46,,21
15882,2012-10-28,4,1,10,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35,37,,22
15883,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.3582,2,12,14,,23
15884,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,,0
15885,2012-10-30,4,1,10,0,2,1,3,0.3,0.2727,0.81,0.3582,11,105,116,,13
15886,2012-10-30,4,1,10,0,2,1,3,0.3,0.2727,0.81,0.3582,8,118,126,,14
15887,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,10,114,124,,15
15888,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,15,83,98,,16
15889,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2239,19,105,124,,17
15890,2012-10-30,4,1,10,0,2,1,3,0.3,0.303,0.87,0.1343,4,139,143,,18
15891,2012-10-30,4,1,10,0,2,1,2,0.5,0.4848,0.68,0.194,6,109,115,,19
15892,2012-10-30,4,1,10,0,2,1,2,0.3,0.2879,0.81,0.194,5,76,81,,20
15893,2012-10-30,4,1,10,0,2,1,2,0.3,0.3182,0.87,0.1045,4,60,64,,21
15894,2012-10-30,4,1,10,0,2,1,1,0.3,0.303,0.81,0.1343,2,64,66,,22
15895,2012-10-30,4,1,10,0,2,1,1,0.3,0.303,0.81,0.1343,3,36,39,,23
15896,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.1045,0,16,16,,0
15897,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.0896,0,8,8,,1
15898,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7,,2
15899,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.1045,0,3,3,,3
15900,2012-10-31,4,1,10,0,3,1,2,0.3,0.2879,0.87,0.194,0,5,5,,4
15901,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.81,0.1343,0,24,24,,5
15902,2012-10-31,4,1,10,0,3,1,1,0.3,0.303,0.81,0.1642,0,116,116,,6
15903,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.87,0.1343,3,334,337,,7
15904,2012-10-31,4,1,10,0,3,1,1,0.32,0.3333,0.81,0.1343,6,615,621,,8
15905,2012-10-31,4,1,10,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297,,9
15906,2012-10-31,4,1,10,0,3,1,1,0.36,0.3333,0.71,0.2836,21,147,168,,10
15907,2012-10-31,4,1,10,0,3,1,2,0.36,0.3485,0.66,0.2239,37,152,189,,11
15908,2012-10-31,4,1,10,0,3,1,1,0.4,0.4091,0.58,0.194,44,197,241,,12
15909,2012-10-31,4,1,10,0,3,1,1,0.42,0.4242,0.5,0.2239,22,191,213,,13
15910,2012-10-31,4,1,10,0,3,1,2,0.42,0.4242,0.5,0.2239,45,179,224,,14
15911,2012-10-31,4,1,10,0,3,1,1,0.42,0.4242,0.54,0.1642,33,197,230,,15
15912,2012-10-31,4,1,10,0,3,1,2,0.42,0.4242,0.54,0.2239,51,373,424,,16
15913,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.58,0.1642,39,684,723,,17
15914,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556,584,,18
15915,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,27,383,410,,19
15916,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,9,259,268,,20
15917,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,12,180,192,,21
15918,2012-10-31,4,1,10,0,3,1,1,0.36,0.3485,0.57,0.1343,18,147,165,,22
15919,2012-10-31,4,1,10,0,3,1,1,0.36,0.3636,0.57,0.0896,7,94,101,,23
15920,2012-11-01,4,1,11,0,4,1,1,0.36,0.3636,0.57,0.0896,8,52,60,,0
15921,2012-11-01,4,1,11,0,4,1,1,0.3,0.3182,0.75,0.1045,8,22,30,,1
15922,2012-11-01,4,1,11,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20,,2
15923,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15,,3
15924,2012-11-01,4,1,11,0,4,1,2,0.34,0.3485,0.66,0.1045,2,8,10,,4
15925,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.66,0.1343,1,39,40,,5
15926,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.61,0.1642,2,146,148,,6
15927,2012-11-01,4,1,11,0,4,1,2,0.36,0.3485,0.57,0.1642,6,414,420,,7
15928,2012-11-01,4,1,11,0,4,1,2,0.36,0.3788,0.56,0.1045,12,668,680,,8
15929,2012-11-01,4,1,11,0,4,1,3,0.36,0.3636,0.57,0.1045,21,310,331,,9
15930,2012-11-01,4,1,11,0,4,1,3,0.36,0.3485,0.62,0.194,13,133,146,,10
15931,2012-11-01,4,1,11,0,4,1,3,0.36,0.3485,0.62,0.194,14,156,170,,11
15932,2012-11-01,4,1,11,0,4,1,3,0.38,0.3939,0.62,0.1642,23,198,221,,12
15933,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248,,13
15934,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.2239,31,154,185,,14
15935,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.54,0.1642,35,179,214,,15
15936,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.54,0.1642,31,313,344,,16
15937,2012-11-01,4,1,11,0,4,1,3,0.4,0.4091,0.5,0.2239,37,652,689,,17
15938,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.1642,50,628,678,,18
15939,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.1642,28,424,452,,19
15940,2012-11-01,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296,,20
15941,2012-11-01,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.1343,29,238,267,,21
15942,2012-11-01,4,1,11,0,4,1,1,0.36,0.3485,0.57,0.1642,27,175,202,,22
15943,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.57,0.1642,8,112,120,,23
15944,2012-11-02,4,1,11,0,5,1,1,0.34,0.3333,0.57,0.1642,10,40,50,,0
15945,2012-11-02,4,1,11,0,5,1,1,0.32,0.3182,0.66,0.1642,5,19,24,,1
15946,2012-11-02,4,1,11,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10,,2
15947,2012-11-02,4,1,11,0,5,1,1,0.3,0.303,0.7,0.1642,0,3,3,,3
15948,2012-11-02,4,1,11,0,5,1,1,0.3,0.3182,0.7,0.1045,1,6,7,,4
15949,2012-11-02,4,1,11,0,5,1,2,0.32,0.3182,0.66,0.1642,1,25,26,,5
15950,2012-11-02,4,1,11,0,5,1,1,0.3,0.303,0.7,0.1642,2,120,122,,6
15951,2012-11-02,4,1,11,0,5,1,2,0.3,0.303,0.7,0.1343,8,349,357,,7
15952,2012-11-02,4,1,11,0,5,1,1,0.32,0.3333,0.57,0.1045,31,656,687,,8
15953,2012-11-02,4,1,11,0,5,1,1,0.34,0.3485,0.53,0.1045,27,355,382,,9
15954,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.46,0.2985,21,183,204,,10
15955,2012-11-02,4,1,11,0,5,1,1,0.42,0.4242,0.41,0.4179,42,179,221,,11
15956,2012-11-02,4,1,11,0,5,1,1,0.42,0.4242,0.41,0.3582,52,240,292,,12
15957,2012-11-02,4,1,11,0,5,1,1,0.4,0.4091,0.43,0.3582,64,230,294,,13
15958,2012-11-02,4,1,11,0,5,1,2,0.4,0.4091,0.4,0.4925,63,199,262,,14
15959,2012-11-02,4,1,11,0,5,1,2,0.4,0.4091,0.4,0.4179,51,255,306,,15
15960,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421,,16
15961,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.4,0.3284,57,581,638,,17
15962,2012-11-02,4,1,11,0,5,1,2,0.38,0.3939,0.43,0.3284,32,490,522,,18
15963,2012-11-02,4,1,11,0,5,1,2,0.38,0.3939,0.43,0.2985,38,336,374,,19
